customer_id,name,age_group,gender,region,city,registration_date,is_returning
CUST0758,Customer_0758,18-25,Female,North,Jaipur,2023-06-15,0
CUST0759,Customer_0759,46-55,Male,West,Ahmedabad,2023-02-15,0
CUST0760,Customer_0760,36-45,Female,South,Kochi,2023-03-29,1
CUST0761,Customer_0761,46-55,Female,West,Mumbai,2023-04-22,0
CUST0762,Customer_0762,55+,Male,North,Delhi,2023-04-07,0
CUST0763,Customer_0763,18-25,Female,South,Hyderabad,2023-02-11,0
CUST0764,Customer_0764,36-45,Male,North,Lucknow,2023-06-23,1
CUST0765,Customer_0765,46-55,Female,West,Ahmedabad,2023-06-26,0
CUST0766,Customer_0766,26-35,Male,West,Ahmedabad,2023-01-18,1
CUST0767,Customer_0767,36-45,Male,North,Chandigarh,2023-05-22,0
CUST0768,Customer_0768,36-45,Female,North,Delhi,2023-06-21,0
CUST0769,Customer_0769,46-55,Male,West,Ahmedabad,2023-02-15,0
CUST0770,Customer_0770,26-35,Female,North,Jaipur,2023-03-17,1
CUST0771,Customer_0771,26-35,Other,South,Kochi,2023-01-05,1
CUST0772,Customer_0772,26-35,Male,South,Bangalore,2023-04-21,0
CUST0773,Customer_0773,18-25,Male,West,Nagpur,2023-03-23,0
CUST0774,Customer_0774,18-25,Female,South,Coimbatore,2023-03-01,0
CUST0775,Customer_0775,36-45,Female,West,Ahmedabad,2023-01-11,0
CUST0776,Customer_0776,18-25,Male,East,Ranchi,2023-02-13,1
CUST0777,Customer_0777,55+,Male,South,Coimbatore,2023-06-24,0
CUST0778,Customer_0778,55+,Male,North,Lucknow,2023-06-23,1
CUST0779,Customer_0779,36-45,Male,Central,Bhopal,2023-06-10,0
CUST0780,Customer_0780,26-35,Female,West,Pune,2023-02-28,0
CUST0781,Customer_0781,55+,Female,East,Bhubaneswar,2023-04-21,0
CUST0782,Customer_0782,46-55,Male,Central,Jabalpur,2023-06-21,0
CUST0783,Customer_0783,26-35,Female,East,Bhubaneswar,2023-04-19,1
CUST0784,Customer_0784,46-55,Other,North,Jaipur,2023-02-24,0
CUST0785,Customer_0785,26-35,Female,West,Mumbai,2023-01-21,0
CUST0786,Customer_0786,18-25,Male,West,Pune,2023-03-08,0
CUST0787,Customer_0787,46-55,Male,North,Lucknow,2023-04-01,0
CUST0788,Customer_0788,26-35,Male,Central,Gwalior,2023-03-30,0
CUST0789,Customer_0789,26-35,Other,North,Delhi,2023-04-17,0
CUST0790,Customer_0790,55+,Male,East,Patna,2023-02-08,0
CUST0791,Customer_0791,55+,Other,East,Patna,2023-04-27,1
CUST0792,Customer_0792,36-45,Male,North,Amritsar,2023-03-18,0
CUST0793,Customer_0793,55+,Male,East,Patna,2023-03-12,0
CUST0794,Customer_0794,18-25,Male,North,Jaipur,2023-06-15,0
CUST0795,Customer_0795,55+,Male,North,Jaipur,2023-02-09,0
CUST0796,Customer_0796,26-35,Male,East,Bhubaneswar,2023-05-28,0
CUST0797,Customer_0797,46-55,Female,South,Coimbatore,2023-04-10,0
CUST0798,Customer_0798,18-25,Male,South,Coimbatore,2023-01-15,1
CUST0799,Customer_0799,26-35,Male,East,Patna,2023-01-25,1
CUST0800,Customer_0800,26-35,Male,South,Kochi,2023-03-05,1
CUST0801,Customer_0801,55+,Female,Central,Gwalior,2023-02-15,0
CUST0802,Customer_0802,18-25,Male,North,Amritsar,2023-01-04,1
CUST0803,Customer_0803,55+,Male,North,Lucknow,2023-04-05,1
CUST0804,Customer_0804,26-35,Female,West,Pune,2023-03-29,0
CUST0805,Customer_0805,36-45,Male,North,Lucknow,2023-03-29,1
CUST0806,Customer_0806,18-25,Male,West,Nagpur,2023-03-02,0
CUST0807,Customer_0807,26-35,Female,South,Chennai,2023-03-24,0
CUST0808,Customer_0808,46-55,Female,South,Kochi,2023-03-17,0
CUST0809,Customer_0809,26-35,Male,West,Surat,2023-06-25,1
CUST0810,Customer_0810,55+,Female,North,Amritsar,2023-04-27,0
CUST0811,Customer_0811,26-35,Male,West,Surat,2023-05-19,1
CUST0812,Customer_0812,55+,Female,West,Mumbai,2023-04-11,1
CUST0813,Customer_0813,26-35,Female,North,Lucknow,2023-03-02,0
CUST0814,Customer_0814,26-35,Male,East,Patna,2023-06-07,1
CUST0815,Customer_0815,46-55,Male,East,Bhubaneswar,2023-05-16,0
CUST0816,Customer_0816,36-45,Male,West,Mumbai,2023-03-02,1
CUST0817,Customer_0817,26-35,Male,East,Patna,2023-06-24,0
CUST0818,Customer_0818,36-45,Female,South,Chennai,2023-01-08,1
CUST0819,Customer_0819,26-35,Male,North,Delhi,2023-06-14,1
CUST0820,Customer_0820,46-55,Female,East,Bhubaneswar,2023-04-11,1
CUST0821,Customer_0821,26-35,Male,South,Hyderabad,2023-06-04,0
CUST0822,Customer_0822,55+,Female,North,Jaipur,2023-06-21,0
CUST0823,Customer_0823,55+,Male,East,Ranchi,2023-01-17,0
CUST0824,Customer_0824,36-45,Male,East,Kolkata,2023-06-08,1
CUST0825,Customer_0825,46-55,Male,West,Pune,2023-05-27,0
CUST0826,Customer_0826,36-45,Female,North,Chandigarh,2023-02-12,0
CUST0827,Customer_0827,36-45,Male,West,Nagpur,2023-06-08,0
CUST0828,Customer_0828,55+,Female,North,Amritsar,2023-01-30,1
CUST0829,Customer_0829,36-45,Female,East,Bhubaneswar,2023-06-10,0
CUST0830,Customer_0830,46-55,Female,West,Nagpur,2023-05-09,0
CUST0831,Customer_0831,18-25,Male,West,Ahmedabad,2023-06-03,0
CUST0832,Customer_0832,46-55,Male,North,Jaipur,2023-02-07,1
CUST0833,Customer_0833,26-35,Female,West,Pune,2023-04-10,1
CUST0834,Customer_0834,55+,Male,South,Hyderabad,2023-01-10,0
CUST0835,Customer_0835,36-45,Female,North,Chandigarh,2023-02-27,0
CUST0836,Customer_0836,36-45,Male,West,Mumbai,2023-06-22,0
CUST0837,Customer_0837,18-25,Female,North,Lucknow,2023-01-25,0
CUST0838,Customer_0838,46-55,Male,South,Bangalore,2023-04-03,1
CUST0839,Customer_0839,36-45,Female,East,Patna,2023-06-30,0
CUST0840,Customer_0840,55+,Other,West,Pune,2023-03-20,0
CUST0841,Customer_0841,36-45,Male,West,Mumbai,2023-02-06,0
CUST0842,Customer_0842,55+,Male,North,Amritsar,2023-03-01,0
CUST0843,Customer_0843,46-55,Male,South,Hyderabad,2023-02-04,0
CUST0844,Customer_0844,26-35,Male,West,Mumbai,2023-04-15,1
CUST0845,Customer_0845,26-35,Female,South,Chennai,2023-06-13,1
CUST0846,Customer_0846,55+,Female,East,Patna,2023-02-21,1
CUST0847,Customer_0847,46-55,Male,South,Hyderabad,2023-04-16,1
CUST0848,Customer_0848,26-35,Female,West,Ahmedabad,2023-04-05,1
CUST0849,Customer_0849,26-35,Male,South,Bangalore,2023-05-21,0
CUST0850,Customer_0850,55+,Female,West,Surat,2023-01-08,1
CUST0851,Customer_0851,36-45,Female,West,Ahmedabad,2023-02-24,0
CUST0852,Customer_0852,26-35,Male,North,Lucknow,2023-06-15,1
CUST0853,Customer_0853,26-35,Male,East,Guwahati,2023-06-04,1
CUST0854,Customer_0854,26-35,Female,North,Jaipur,2023-06-30,1
CUST0855,Customer_0855,18-25,Female,North,Delhi,2023-04-29,1
CUST0856,Customer_0856,26-35,Male,East,Guwahati,2023-04-12,1
CUST0857,Customer_0857,18-25,Male,South,Chennai,2023-05-05,0
CUST0858,Customer_0858,26-35,Male,South,Kochi,2023-04-28,1
CUST0859,Customer_0859,46-55,Male,North,Jaipur,2023-05-16,1
CUST0860,Customer_0860,46-55,Male,South,Bangalore,2023-02-07,0
CUST0861,Customer_0861,18-25,Male,West,Ahmedabad,2023-05-18,0
CUST0862,Customer_0862,18-25,Male,East,Bhubaneswar,2023-03-31,1
CUST0863,Customer_0863,46-55,Male,North,Lucknow,2023-02-03,0
CUST0864,Customer_0864,46-55,Other,East,Ranchi,2023-01-29,1
CUST0865,Customer_0865,18-25,Male,South,Bangalore,2023-05-12,0
CUST0866,Customer_0866,26-35,Female,Central,Jabalpur,2023-03-23,0
CUST0867,Customer_0867,26-35,Male,East,Kolkata,2023-02-02,0
CUST0868,Customer_0868,55+,Female,West,Mumbai,2023-01-16,0
CUST0869,Customer_0869,26-35,Male,North,Chandigarh,2023-06-04,0
CUST0870,Customer_0870,46-55,Other,East,Ranchi,2023-03-31,0
CUST0871,Customer_0871,36-45,Male,West,Mumbai,2023-06-23,1
CUST0872,Customer_0872,46-55,Male,West,Mumbai,2023-04-19,0
CUST0873,Customer_0873,36-45,Male,South,Hyderabad,2023-03-07,1
CUST0874,Customer_0874,55+,Female,Central,Indore,2023-04-14,0
CUST0875,Customer_0875,18-25,Male,Central,Raipur,2023-05-05,1
CUST0876,Customer_0876,26-35,Female,North,Delhi,2023-02-04,1
CUST0877,Customer_0877,55+,Male,Central,Jabalpur,2023-02-20,1
CUST0878,Customer_0878,26-35,Male,North,Amritsar,2023-04-17,0
CUST0879,Customer_0879,55+,Female,South,Chennai,2023-06-16,0
CUST0880,Customer_0880,26-35,Female,North,Chandigarh,2023-06-07,1
CUST0881,Customer_0881,46-55,Other,West,Nagpur,2023-01-13,0
CUST0882,Customer_0882,55+,Male,South,Coimbatore,2023-05-22,1
CUST0883,Customer_0883,55+,Female,North,Lucknow,2023-06-16,0
CUST0884,Customer_0884,55+,Male,North,Delhi,2023-04-06,1
CUST0885,Customer_0885,36-45,Female,West,Mumbai,2023-04-01,0
CUST0886,Customer_0886,46-55,Female,South,Coimbatore,2023-05-04,0
CUST0887,Customer_0887,36-45,Female,West,Ahmedabad,2023-03-14,0
CUST0888,Customer_0888,26-35,Male,West,Surat,2023-06-23,1
CUST0889,Customer_0889,18-25,Male,North,Lucknow,2023-05-03,0
CUST0890,Customer_0890,26-35,Female,North,Chandigarh,2023-06-26,0
CUST0891,Customer_0891,26-35,Female,East,Bhubaneswar,2023-06-26,1
CUST0892,Customer_0892,46-55,Male,North,Amritsar,2023-02-20,0
CUST0893,Customer_0893,18-25,Male,South,Bangalore,2023-05-13,0
CUST0894,Customer_0894,26-35,Female,North,Delhi,2023-04-10,1
CUST0895,Customer_0895,36-45,Female,North,Lucknow,2023-05-16,0
CUST0896,Customer_0896,18-25,Female,West,Pune,2023-06-01,1
CUST0897,Customer_0897,55+,Female,South,Hyderabad,2023-06-02,0
CUST0898,Customer_0898,36-45,Male,North,Amritsar,2023-04-28,0
CUST0899,Customer_0899,55+,Male,North,Chandigarh,2023-01-30,0
CUST0900,Customer_0900,18-25,Male,North,Amritsar,2023-04-27,1
CUST0901,Customer_0901,46-55,Female,South,Coimbatore,2023-04-01,0
CUST0902,Customer_0902,26-35,Female,West,Ahmedabad,2023-03-23,1
CUST0903,Customer_0903,26-35,Male,West,Surat,2023-01-11,0
CUST0904,Customer_0904,36-45,Male,East,Patna,2023-01-22,0
CUST0905,Customer_0905,18-25,Male,South,Coimbatore,2023-03-17,1
CUST0906,Customer_0906,46-55,Male,North,Delhi,2023-06-29,1
CUST0907,Customer_0907,46-55,Male,South,Coimbatore,2023-06-05,1
CUST0908,Customer_0908,46-55,Female,South,Coimbatore,2023-04-21,1
CUST0909,Customer_0909,26-35,Male,West,Nagpur,2023-05-18,0
CUST0910,Customer_0910,46-55,Male,East,Guwahati,2023-03-12,0
CUST0911,Customer_0911,18-25,Female,East,Kolkata,2023-02-25,1
CUST0912,Customer_0912,26-35,Male,West,Mumbai,2023-06-18,0
CUST0913,Customer_0913,46-55,Other,North,Lucknow,2023-05-20,0
CUST0914,Customer_0914,36-45,Male,East,Patna,2023-06-25,1
CUST0915,Customer_0915,26-35,Female,Central,Raipur,2023-06-14,1
CUST0916,Customer_0916,36-45,Female,West,Surat,2023-02-06,1
CUST0917,Customer_0917,18-25,Male,South,Kochi,2023-03-27,1
CUST0918,Customer_0918,36-45,Male,West,Surat,2023-05-04,0
CUST0919,Customer_0919,55+,Female,West,Nagpur,2023-01-13,1
CUST0920,Customer_0920,36-45,Female,South,Coimbatore,2023-01-22,1
CUST0921,Customer_0921,36-45,Male,North,Chandigarh,2023-05-30,0
CUST0922,Customer_0922,26-35,Male,South,Chennai,2023-06-02,0
CUST0923,Customer_0923,18-25,Female,North,Lucknow,2023-06-07,1
CUST0924,Customer_0924,36-45,Male,East,Patna,2023-06-16,1
CUST0925,Customer_0925,55+,Male,Central,Jabalpur,2023-05-27,1
CUST0926,Customer_0926,46-55,Male,East,Kolkata,2023-06-07,0
CUST0927,Customer_0927,55+,Male,North,Chandigarh,2023-06-08,1
CUST0928,Customer_0928,46-55,Male,South,Bangalore,2023-05-30,1
CUST0929,Customer_0929,46-55,Male,South,Chennai,2023-01-25,1
CUST0930,Customer_0930,46-55,Female,Central,Indore,2023-04-05,1
CUST0931,Customer_0931,26-35,Male,South,Hyderabad,2023-06-03,0
CUST0932,Customer_0932,36-45,Male,West,Ahmedabad,2023-01-14,1
CUST0933,Customer_0933,26-35,Female,West,Pune,2023-03-27,1
CUST0934,Customer_0934,55+,Male,West,Ahmedabad,2023-02-01,0
CUST0935,Customer_0935,26-35,Male,North,Lucknow,2023-01-05,0
CUST0936,Customer_0936,36-45,Male,Central,Raipur,2023-05-24,0
CUST0937,Customer_0937,18-25,Female,South,Bangalore,2023-01-24,1
CUST0938,Customer_0938,26-35,Male,South,Kochi,2023-05-13,0
CUST0939,Customer_0939,46-55,Male,West,Mumbai,2023-06-20,1
CUST0940,Customer_0940,55+,Female,South,Coimbatore,2023-03-02,0
CUST0941,Customer_0941,55+,Female,North,Chandigarh,2023-05-21,0
CUST0942,Customer_0942,36-45,Female,East,Ranchi,2023-04-27,1
CUST0943,Customer_0943,26-35,Male,South,Hyderabad,2023-03-06,0
CUST0944,Customer_0944,55+,Male,North,Jaipur,2023-06-09,0
CUST0945,Customer_0945,26-35,Male,South,Coimbatore,2023-05-19,0
CUST0946,Customer_0946,26-35,Female,North,Jaipur,2023-06-28,1
CUST0947,Customer_0947,46-55,Female,West,Nagpur,2023-06-22,0
CUST0948,Customer_0948,46-55,Male,South,Kochi,2023-04-05,1
CUST0949,Customer_0949,18-25,Male,South,Coimbatore,2023-02-19,0
CUST0950,Customer_0950,55+,Female,East,Kolkata,2023-03-22,0
CUST0951,Customer_0951,36-45,Male,South,Bangalore,2023-05-17,0
CUST0952,Customer_0952,55+,Female,East,Bhubaneswar,2023-04-13,1
CUST0953,Customer_0953,36-45,Male,North,Amritsar,2023-01-11,0
CUST0954,Customer_0954,46-55,Female,North,Lucknow,2023-05-10,0
CUST0955,Customer_0955,26-35,Female,South,Hyderabad,2023-06-26,0
CUST0956,Customer_0956,55+,Male,North,Lucknow,2023-04-13,1
CUST0957,Customer_0957,18-25,Male,Central,Gwalior,2023-05-31,0
CUST0958,Customer_0958,26-35,Male,South,Coimbatore,2023-05-19,1
CUST0959,Customer_0959,55+,Female,Central,Bhopal,2023-01-30,0
CUST0960,Customer_0960,55+,Male,West,Mumbai,2023-03-01,0
CUST0961,Customer_0961,26-35,Female,South,Coimbatore,2023-05-28,0
CUST0962,Customer_0962,36-45,Female,South,Kochi,2023-03-12,0
CUST0963,Customer_0963,46-55,Male,South,Coimbatore,2023-03-17,1
CUST0964,Customer_0964,18-25,Other,South,Chennai,2023-01-26,1
CUST0965,Customer_0965,46-55,Male,West,Ahmedabad,2023-02-05,1
CUST0966,Customer_0966,18-25,Female,Central,Indore,2023-06-27,0
CUST0967,Customer_0967,55+,Male,East,Guwahati,2023-06-30,0
CUST0968,Customer_0968,26-35,Other,East,Bhubaneswar,2023-06-26,0
CUST0969,Customer_0969,46-55,Male,West,Mumbai,2023-03-18,1
CUST0970,Customer_0970,55+,Male,South,Hyderabad,2023-01-20,0
CUST0971,Customer_0971,46-55,Female,North,Delhi,2023-02-25,0
CUST0972,Customer_0972,46-55,Female,West,Surat,2023-06-24,0
CUST0973,Customer_0973,18-25,Female,South,Chennai,2023-06-04,0
CUST0974,Customer_0974,55+,Female,West,Mumbai,2023-02-24,0
CUST0975,Customer_0975,36-45,Male,East,Kolkata,2023-04-29,1
CUST0976,Customer_0976,36-45,Female,South,Hyderabad,2023-05-18,1
CUST0977,Customer_0977,55+,Male,South,Kochi,2023-03-26,1
CUST0978,Customer_0978,55+,Male,South,Hyderabad,2023-01-24,0
CUST0979,Customer_0979,46-55,Male,East,Patna,2023-01-14,0
CUST0980,Customer_0980,55+,Female,West,Pune,2023-05-08,0
CUST0981,Customer_0981,26-35,Female,North,Jaipur,2023-01-15,0
CUST0982,Customer_0982,36-45,Female,North,Lucknow,2023-03-15,1
CUST0983,Customer_0983,36-45,Male,North,Lucknow,2023-06-22,1
CUST0984,Customer_0984,46-55,Male,North,Jaipur,2023-05-26,0
CUST0985,Customer_0985,18-25,Female,North,Delhi,2023-05-23,0
CUST0986,Customer_0986,18-25,Male,North,Jaipur,2023-02-27,1
CUST0987,Customer_0987,36-45,Female,East,Bhubaneswar,2023-05-20,1
CUST0988,Customer_0988,26-35,Male,West,Pune,2023-05-23,1
CUST0989,Customer_0989,36-45,Male,West,Ahmedabad,2023-04-14,0
CUST0990,Customer_0990,55+,Male,South,Kochi,2023-03-30,0
CUST0991,Customer_0991,46-55,Female,South,Hyderabad,2023-04-18,0
CUST0992,Customer_0992,36-45,Female,South,Coimbatore,2023-05-01,1
CUST0993,Customer_0993,46-55,Female,West,Nagpur,2023-02-23,1
CUST0994,Customer_0994,18-25,Female,Central,Raipur,2023-04-15,0
CUST0995,Customer_0995,36-45,Male,West,Nagpur,2023-04-08,0
CUST0996,Customer_0996,18-25,Male,West,Pune,2023-04-23,0
CUST0997,Customer_0997,26-35,Female,South,Bangalore,2023-03-12,0
CUST0998,Customer_0998,18-25,Male,North,Delhi,2023-06-21,0
CUST0999,Customer_0999,18-25,Female,West,Mumbai,2023-03-13,0
CUST1000,Customer_1000,26-35,Male,East,Ranchi,2023-01-19,1
CUST1001,Customer_1001,36-45,Male,East,Guwahati,2023-04-06,1
CUST1002,Customer_1002,46-55,Male,East,Kolkata,2023-06-27,0
CUST1003,Customer_1003,46-55,Female,Central,Bhopal,2023-02-01,0
CUST1004,Customer_1004,46-55,Female,West,Mumbai,2023-05-14,1
CUST1005,Customer_1005,55+,Female,Central,Jabalpur,2023-06-22,1
CUST1006,Customer_1006,55+,Male,North,Chandigarh,2023-05-31,0
CUST1007,Customer_1007,18-25,Female,North,Jaipur,2023-01-13,0
CUST1008,Customer_1008,26-35,Male,West,Ahmedabad,2023-04-15,1
CUST1009,Customer_1009,18-25,Male,West,Surat,2023-05-02,1
CUST1010,Customer_1010,55+,Male,West,Surat,2023-03-28,0
CUST1011,Customer_1011,55+,Female,East,Ranchi,2023-03-20,0
CUST1012,Customer_1012,46-55,Other,North,Jaipur,2023-03-21,0
CUST1013,Customer_1013,36-45,Female,West,Mumbai,2023-03-05,1
CUST1014,Customer_1014,18-25,Male,North,Amritsar,2023-01-05,0
CUST1015,Customer_1015,36-45,Female,West,Pune,2023-03-30,1
CUST1016,Customer_1016,46-55,Female,North,Amritsar,2023-02-17,0
CUST1017,Customer_1017,18-25,Male,North,Delhi,2023-02-16,0
CUST1018,Customer_1018,18-25,Male,West,Mumbai,2023-03-18,0
CUST1019,Customer_1019,26-35,Male,West,Pune,2023-01-19,1
CUST1020,Customer_1020,36-45,Female,West,Nagpur,2023-02-07,1
CUST1021,Customer_1021,26-35,Other,East,Bhubaneswar,2023-03-04,0
CUST1022,Customer_1022,55+,Male,East,Bhubaneswar,2023-02-24,1
CUST1023,Customer_1023,18-25,Male,West,Nagpur,2023-03-01,0
CUST1024,Customer_1024,26-35,Male,East,Ranchi,2023-02-01,0
CUST1025,Customer_1025,26-35,Male,East,Bhubaneswar,2023-01-19,1
CUST1026,Customer_1026,26-35,Male,South,Bangalore,2023-03-29,1
CUST1027,Customer_1027,26-35,Female,East,Bhubaneswar,2023-01-10,1
CUST1028,Customer_1028,18-25,Female,West,Ahmedabad,2023-02-09,0
CUST1029,Customer_1029,46-55,Female,North,Jaipur,2023-01-12,0
CUST1030,Customer_1030,46-55,Male,North,Amritsar,2023-04-19,1
CUST1031,Customer_1031,36-45,Male,East,Ranchi,2023-03-02,0
CUST1032,Customer_1032,55+,Male,West,Mumbai,2023-06-02,1
CUST1033,Customer_1033,26-35,Male,North,Amritsar,2023-05-26,1
CUST1034,Customer_1034,55+,Female,South,Coimbatore,2023-01-04,1
CUST1035,Customer_1035,36-45,Male,North,Delhi,2023-05-08,0
CUST1036,Customer_1036,26-35,Male,South,Hyderabad,2023-06-19,0
CUST1037,Customer_1037,18-25,Female,West,Mumbai,2023-03-11,1
CUST1038,Customer_1038,55+,Male,South,Chennai,2023-05-20,0
CUST1039,Customer_1039,18-25,Male,Central,Raipur,2023-03-11,0
CUST1040,Customer_1040,18-25,Male,West,Surat,2023-05-30,1
CUST1041,Customer_1041,36-45,Female,North,Lucknow,2023-01-12,0
CUST1042,Customer_1042,18-25,Female,North,Delhi,2023-04-12,0
CUST1043,Customer_1043,55+,Male,South,Bangalore,2023-01-11,0
CUST1044,Customer_1044,36-45,Other,South,Kochi,2023-04-27,0
CUST1045,Customer_1045,26-35,Male,West,Surat,2023-02-24,0
CUST1046,Customer_1046,18-25,Male,South,Kochi,2023-06-16,0
CUST1047,Customer_1047,55+,Male,North,Amritsar,2023-04-17,0
CUST1048,Customer_1048,36-45,Male,West,Mumbai,2023-05-16,0
CUST1049,Customer_1049,26-35,Male,West,Ahmedabad,2023-02-24,1
CUST1050,Customer_1050,36-45,Male,South,Bangalore,2023-01-13,0
CUST1051,Customer_1051,26-35,Male,Central,Raipur,2023-01-24,1
CUST1052,Customer_1052,18-25,Male,West,Surat,2023-06-25,1
CUST1053,Customer_1053,36-45,Male,West,Surat,2023-04-01,1
CUST1054,Customer_1054,26-35,Female,East,Bhubaneswar,2023-05-05,1
CUST1055,Customer_1055,55+,Male,South,Coimbatore,2023-01-04,0
CUST1056,Customer_1056,46-55,Male,North,Chandigarh,2023-04-18,0
CUST1057,Customer_1057,36-45,Female,Central,Raipur,2023-02-14,1
CUST1058,Customer_1058,26-35,Female,North,Amritsar,2023-01-31,1
CUST1059,Customer_1059,46-55,Male,West,Mumbai,2023-01-17,0
CUST1060,Customer_1060,36-45,Male,North,Jaipur,2023-04-13,0
CUST1061,Customer_1061,26-35,Female,North,Jaipur,2023-06-16,1
CUST1062,Customer_1062,46-55,Male,North,Lucknow,2023-06-23,0
CUST1063,Customer_1063,55+,Male,North,Amritsar,2023-01-17,0
CUST1064,Customer_1064,18-25,Male,East,Guwahati,2023-04-18,1
CUST1065,Customer_1065,18-25,Female,North,Chandigarh,2023-01-27,0
CUST1066,Customer_1066,26-35,Male,Central,Jabalpur,2023-05-31,0
CUST1067,Customer_1067,36-45,Male,South,Coimbatore,2023-01-28,0
CUST1068,Customer_1068,55+,Male,West,Surat,2023-03-04,0
CUST1069,Customer_1069,26-35,Male,West,Nagpur,2023-03-06,1
CUST1070,Customer_1070,46-55,Female,South,Coimbatore,2023-06-03,0
CUST1071,Customer_1071,55+,Female,North,Delhi,2023-01-26,0
CUST1072,Customer_1072,26-35,Other,Central,Gwalior,2023-06-07,0
CUST1073,Customer_1073,18-25,Female,West,Mumbai,2023-01-29,0
CUST1074,Customer_1074,18-25,Female,East,Ranchi,2023-01-26,0
CUST1075,Customer_1075,18-25,Male,South,Chennai,2023-03-01,1
CUST1076,Customer_1076,46-55,Female,South,Kochi,2023-05-15,0
CUST1077,Customer_1077,55+,Male,South,Hyderabad,2023-05-03,1
CUST1078,Customer_1078,55+,Male,South,Chennai,2023-04-07,1
CUST1079,Customer_1079,36-45,Male,East,Patna,2023-05-27,0
CUST1080,Customer_1080,36-45,Female,East,Ranchi,2023-06-19,0
CUST1081,Customer_1081,26-35,Male,West,Mumbai,2023-01-24,1
CUST1082,Customer_1082,18-25,Male,North,Lucknow,2023-05-22,0
CUST1083,Customer_1083,46-55,Male,West,Ahmedabad,2023-03-15,1
CUST1084,Customer_1084,36-45,Female,North,Lucknow,2023-06-20,0
CUST1085,Customer_1085,18-25,Female,West,Mumbai,2023-05-30,0
CUST1086,Customer_1086,26-35,Female,Central,Bhopal,2023-02-21,1
CUST1087,Customer_1087,18-25,Male,North,Jaipur,2023-06-24,0
CUST1088,Customer_1088,55+,Male,West,Pune,2023-06-01,1
CUST1089,Customer_1089,26-35,Female,East,Guwahati,2023-05-23,0
CUST1090,Customer_1090,26-35,Male,North,Jaipur,2023-06-01,1
CUST1091,Customer_1091,18-25,Male,North,Delhi,2023-06-22,1
CUST1092,Customer_1092,18-25,Male,Central,Bhopal,2023-03-24,1
CUST1093,Customer_1093,18-25,Female,Central,Jabalpur,2023-05-20,0
CUST1094,Customer_1094,18-25,Female,West,Nagpur,2023-05-26,0
CUST1095,Customer_1095,26-35,Male,South,Kochi,2023-03-03,1
CUST1096,Customer_1096,46-55,Female,North,Amritsar,2023-04-04,0
CUST1097,Customer_1097,36-45,Male,East,Patna,2023-04-14,0
CUST1098,Customer_1098,36-45,Female,South,Coimbatore,2023-02-22,1
CUST1099,Customer_1099,18-25,Male,West,Surat,2023-06-30,0
CUST1100,Customer_1100,55+,Male,South,Chennai,2023-02-04,1
CUST1101,Customer_1101,55+,Female,South,Kochi,2023-01-12,0
CUST1102,Customer_1102,46-55,Male,North,Jaipur,2023-02-06,0
CUST1103,Customer_1103,55+,Male,West,Ahmedabad,2023-06-25,0
CUST1104,Customer_1104,26-35,Male,West,Pune,2023-06-07,1
CUST1105,Customer_1105,36-45,Female,North,Amritsar,2023-01-02,0
CUST1106,Customer_1106,18-25,Male,West,Nagpur,2023-01-19,0
CUST1107,Customer_1107,18-25,Male,South,Coimbatore,2023-06-07,0
CUST1108,Customer_1108,36-45,Male,South,Bangalore,2023-05-03,0
CUST1109,Customer_1109,46-55,Male,South,Bangalore,2023-05-19,0
CUST1110,Customer_1110,46-55,Male,East,Ranchi,2023-02-04,1
CUST1111,Customer_1111,26-35,Male,North,Lucknow,2023-06-18,0
CUST1112,Customer_1112,55+,Female,South,Kochi,2023-06-01,0
CUST1113,Customer_1113,55+,Female,West,Surat,2023-02-01,0
CUST1114,Customer_1114,36-45,Female,North,Jaipur,2023-01-21,0
CUST1115,Customer_1115,55+,Female,West,Pune,2023-03-17,1
CUST1116,Customer_1116,55+,Female,West,Ahmedabad,2023-02-26,1
CUST1117,Customer_1117,26-35,Male,East,Guwahati,2023-04-19,0
CUST1118,Customer_1118,46-55,Female,North,Jaipur,2023-04-10,0
CUST1119,Customer_1119,46-55,Male,East,Kolkata,2023-03-29,0
CUST1120,Customer_1120,36-45,Female,North,Chandigarh,2023-05-14,0
CUST1121,Customer_1121,26-35,Female,East,Guwahati,2023-03-05,0
CUST1122,Customer_1122,18-25,Male,South,Kochi,2023-03-08,1
CUST1123,Customer_1123,36-45,Female,West,Ahmedabad,2023-02-01,0
CUST1124,Customer_1124,18-25,Male,East,Kolkata,2023-02-10,1
CUST1125,Customer_1125,46-55,Female,South,Chennai,2023-01-18,0
CUST1126,Customer_1126,36-45,Male,Central,Raipur,2023-04-30,1
CUST1127,Customer_1127,26-35,Female,South,Coimbatore,2023-04-07,0
CUST1128,Customer_1128,55+,Female,Central,Jabalpur,2023-05-15,0
CUST1129,Customer_1129,55+,Male,East,Ranchi,2023-06-30,1
CUST1130,Customer_1130,46-55,Male,Central,Gwalior,2023-03-07,0
CUST1131,Customer_1131,46-55,Female,West,Surat,2023-03-29,1
CUST1132,Customer_1132,18-25,Female,South,Chennai,2023-05-28,0
CUST1133,Customer_1133,18-25,Other,South,Coimbatore,2023-03-23,0
CUST1134,Customer_1134,46-55,Male,West,Nagpur,2023-03-10,1
CUST1135,Customer_1135,55+,Male,West,Ahmedabad,2023-04-01,1
