customer_id,region,city,age_group,gender,is_returning,frequency,monetary,last_order_date,avg_rating,total_profit,segment
CUST0033,East,Ranchi,55+,Female,0,5,17931.7,2023-11-23,4.6,3233.7700000000004,Low Value
CUST0025,East,Patna,46-55,Female,1,13,57114.15,2024-03-31,3.8461538461538463,15271.15,Medium Value
CUST0235,South,Bangalore,46-55,Male,0,11,26751.550000000003,2024-06-22,4.181818181818182,6823.530000000001,Medium Value
CUST0633,East,Kolkata,36-45,Male,0,10,69105.1,2024-04-17,3.9,11541.52,Medium Value
CUST0829,East,Bhubaneswar,36-45,Female,0,4,15499.8,2023-12-24,3.5,4518.03,Low Value
CUST0159,South,Kochi,36-45,Female,1,6,21324.949999999997,2024-05-12,3.8333333333333335,4660.7,Medium Value
CUST0255,North,Lucknow,46-55,Male,0,7,14491.25,2024-06-07,3.4285714285714284,4135.59,Medium Value
CUST0878,North,Amritsar,26-35,Male,0,7,31215.45,2024-04-04,4.0,9243.529999999999,Medium Value
CUST0846,East,Patna,55+,Female,1,6,17555.7,2024-03-19,4.5,4342.18,Medium Value
CUST0622,South,Bangalore,55+,Female,0,9,33248.0,2024-03-20,4.222222222222222,9161.250000000002,Medium Value
CUST0483,South,Chennai,55+,Female,1,6,17405.85,2024-05-16,3.1666666666666665,4306.48,Medium Value
CUST0890,North,Chandigarh,26-35,Female,0,7,23636.1,2024-04-18,3.857142857142857,6152.45,Medium Value
CUST1012,North,Jaipur,46-55,Other,0,6,55586.0,2024-03-31,3.6666666666666665,17331.37,Medium Value
CUST0071,East,Kolkata,26-35,Male,1,6,27355.05,2024-03-10,4.333333333333333,5815.160000000001,Medium Value
CUST1104,West,Pune,26-35,Male,1,4,5992.749999999999,2023-10-19,3.0,1360.4199999999998,Low Value
CUST0753,Central,Jabalpur,46-55,Male,1,7,16090.25,2024-05-15,4.285714285714286,3894.75,Medium Value
CUST0961,South,Coimbatore,26-35,Female,0,9,25887.8,2024-02-14,3.5555555555555554,4701.5,Medium Value
CUST1186,South,Hyderabad,55+,Male,1,10,27253.7,2024-04-15,4.0,6918.340000000001,Medium Value
CUST0859,North,Jaipur,46-55,Male,1,6,11592.75,2024-05-30,3.8333333333333335,3258.3,Medium Value
CUST0350,West,Ahmedabad,26-35,Female,1,8,31826.100000000002,2024-03-13,3.875,8093.540000000001,Medium Value
CUST0772,South,Bangalore,26-35,Male,0,9,29461.5,2024-05-26,4.111111111111111,6852.570000000001,Medium Value
CUST0474,West,Ahmedabad,26-35,Male,0,6,14635.0,2024-03-30,2.6666666666666665,4567.7,Medium Value
CUST1152,North,Lucknow,55+,Female,0,9,32689.300000000003,2024-06-22,4.111111111111111,6467.7699999999995,Medium Value
CUST0901,South,Coimbatore,46-55,Female,0,2,3106.6499999999996,2024-06-14,2.5,870.66,Low Value
CUST0392,West,Nagpur,18-25,Female,1,9,41274.6,2024-06-16,3.7777777777777777,11094.72,Medium Value
CUST0806,West,Nagpur,18-25,Male,0,5,18334.9,2024-06-23,3.6,4294.530000000001,Low Value
CUST0103,West,Ahmedabad,26-35,Male,0,8,48182.049999999996,2024-03-20,4.25,11901.57,Medium Value
CUST0632,West,Surat,46-55,Female,0,9,19332.25,2024-06-05,3.888888888888889,3874.58,Medium Value
CUST0985,North,Delhi,18-25,Female,0,10,62005.0,2024-06-16,4.3,19779.83,Medium Value
CUST0926,East,Kolkata,46-55,Male,0,8,26693.449999999997,2024-05-04,3.5,7110.8099999999995,Medium Value
CUST0292,South,Chennai,18-25,Male,0,9,43734.2,2024-03-14,4.0,9841.77,Medium Value
CUST0502,West,Surat,18-25,Female,1,8,26352.15,2024-05-04,3.5,4440.92,Medium Value
CUST0841,West,Mumbai,36-45,Male,0,4,9712.35,2024-05-20,2.5,2484.16,Low Value
CUST1185,South,Coimbatore,46-55,Female,1,6,8209.849999999999,2024-05-10,3.6666666666666665,1909.9799999999998,Medium Value
CUST1144,West,Pune,46-55,Female,0,5,20487.2,2024-05-27,3.2,4111.96,Low Value
CUST1130,Central,Gwalior,46-55,Male,0,9,14803.800000000001,2024-04-22,3.4444444444444446,4161.5199999999995,Medium Value
CUST0098,South,Bangalore,46-55,Male,0,11,34227.85,2024-02-21,3.8181818181818183,7857.0999999999985,Medium Value
CUST0566,North,Delhi,55+,Female,1,8,23376.700000000004,2024-05-06,4.625,5553.91,Medium Value
CUST0298,North,Lucknow,36-45,Female,1,7,15496.099999999999,2023-12-01,3.857142857142857,3484.07,Medium Value
CUST0218,North,Amritsar,18-25,Male,1,7,23465.4,2024-01-19,3.4285714285714284,5847.53,Medium Value
CUST1103,West,Ahmedabad,55+,Male,0,3,6056.2,2023-11-16,4.0,1324.17,Low Value
CUST0359,East,Ranchi,55+,Female,1,4,21884.7,2023-12-28,4.25,6010.93,Low Value
CUST0697,North,Jaipur,46-55,Male,1,10,51028.9,2024-05-23,3.5,12188.74,Medium Value
CUST1193,East,Kolkata,46-55,Female,1,13,41621.75,2024-06-06,3.6923076923076925,11673.0,Medium Value
CUST1005,Central,Jabalpur,55+,Female,1,7,16365.85,2024-06-24,4.0,4627.990000000001,Medium Value
CUST0923,North,Lucknow,18-25,Female,1,13,31634.45,2024-05-27,3.6923076923076925,7477.420000000001,Medium Value
CUST0421,West,Nagpur,26-35,Female,0,7,26896.25,2024-05-23,3.7142857142857144,6194.06,Medium Value
CUST0741,East,Bhubaneswar,36-45,Male,0,4,15683.75,2024-04-23,4.5,5289.08,Low Value
CUST0581,West,Ahmedabad,46-55,Female,0,8,35486.75,2024-04-21,3.625,10774.75,Medium Value
CUST0454,North,Chandigarh,26-35,Female,1,5,8068.950000000001,2024-03-31,4.6,2283.52,Low Value
CUST0085,East,Patna,18-25,Female,0,7,16594.149999999998,2024-05-24,4.571428571428571,3361.2699999999995,Medium Value
CUST0436,West,Surat,18-25,Female,0,8,31556.65,2024-04-06,3.375,8308.630000000001,Medium Value
CUST0230,East,Ranchi,46-55,Male,1,8,37651.8,2024-03-17,3.25,9383.189999999999,Medium Value
CUST1016,North,Amritsar,46-55,Female,0,7,46663.55,2024-04-21,4.0,10443.8,Medium Value
CUST0288,East,Patna,26-35,Female,0,8,24920.35,2024-05-28,3.375,6910.749999999999,Medium Value
CUST0090,East,Bhubaneswar,46-55,Male,1,9,50750.25,2024-06-12,3.888888888888889,16190.500000000002,Medium Value
CUST0137,West,Mumbai,26-35,Female,1,7,23527.25,2024-05-28,2.7142857142857144,5069.699999999999,Medium Value
CUST1027,East,Bhubaneswar,26-35,Female,1,7,21806.100000000002,2024-06-05,3.5714285714285716,5613.33,Medium Value
CUST0042,South,Chennai,55+,Female,0,5,10599.0,2023-12-17,4.2,2972.13,Low Value
CUST0391,South,Chennai,18-25,Male,1,8,23423.25,2024-06-10,4.125,7311.88,Medium Value
CUST0249,West,Surat,46-55,Male,1,2,3135.8,2024-02-18,4.0,707.01,Low Value
CUST0831,West,Ahmedabad,18-25,Male,0,7,14057.949999999999,2024-05-10,3.7142857142857144,3350.0199999999995,Medium Value
CUST0973,South,Chennai,18-25,Female,0,6,11666.25,2023-11-29,3.8333333333333335,3319.1800000000003,Medium Value
CUST0737,East,Ranchi,55+,Male,1,5,43671.0,2024-06-03,4.0,9824.470000000001,Low Value
CUST0563,East,Guwahati,26-35,Other,0,6,10376.2,2024-05-20,4.0,2104.23,Medium Value
CUST0208,Central,Indore,26-35,Female,1,14,43849.0,2024-06-13,4.071428571428571,10686.619999999999,Medium Value
CUST0099,East,Ranchi,26-35,Female,1,9,58999.5,2024-06-10,3.6666666666666665,13413.340000000002,Medium Value
CUST0760,South,Kochi,36-45,Female,1,8,33251.549999999996,2024-06-24,4.125,7999.120000000001,Medium Value
CUST0349,West,Mumbai,26-35,Male,0,5,15290.95,2024-01-05,4.0,3805.0099999999993,Low Value
CUST0499,West,Pune,46-55,Male,0,5,17408.600000000002,2024-02-20,4.4,4152.639999999999,Low Value
CUST0775,West,Ahmedabad,36-45,Female,0,7,19977.9,2024-04-26,4.428571428571429,5142.07,Medium Value
CUST0503,East,Patna,55+,Female,0,7,23048.199999999997,2024-03-14,4.142857142857143,5324.17,Medium Value
CUST0490,Central,Raipur,46-55,Female,1,9,23242.75,2024-06-14,4.0,5855.920000000001,Medium Value
CUST0053,North,Delhi,26-35,Female,1,9,37314.3,2024-06-19,4.111111111111111,7826.000000000001,Medium Value
CUST0057,North,Lucknow,18-25,Male,0,5,31384.850000000002,2024-03-18,3.8,9561.04,Low Value
CUST1160,West,Surat,46-55,Female,1,9,29816.05,2024-05-12,3.6666666666666665,8511.31,Medium Value
CUST0177,East,Kolkata,26-35,Male,0,7,24275.5,2024-06-08,4.428571428571429,4382.11,Medium Value
CUST0687,East,Guwahati,36-45,Female,0,7,22173.35,2024-02-05,4.142857142857143,5802.08,Medium Value
CUST0233,Central,Bhopal,55+,Male,0,7,27588.55,2024-04-09,3.857142857142857,6754.24,Medium Value
CUST0415,Central,Gwalior,26-35,Other,0,9,13732.05,2024-06-18,3.5555555555555554,3370.4200000000005,Medium Value
CUST0924,East,Patna,36-45,Male,1,9,35557.649999999994,2024-03-09,3.4444444444444446,6966.730000000001,Medium Value
CUST0446,West,Surat,36-45,Male,1,12,47458.200000000004,2024-06-14,3.8333333333333335,14016.850000000002,Medium Value
CUST1140,East,Bhubaneswar,18-25,Female,0,12,87717.34999999999,2024-01-08,4.0,16806.219999999998,Medium Value
CUST0206,Central,Gwalior,18-25,Male,1,7,37579.15,2024-03-24,4.0,9297.39,Medium Value
CUST0294,North,Jaipur,26-35,Female,1,12,40037.45,2024-06-18,3.6666666666666665,9102.63,Medium Value
CUST0705,South,Hyderabad,18-25,Male,1,6,20949.0,2024-06-11,3.3333333333333335,5066.67,Medium Value
CUST0946,North,Jaipur,26-35,Female,1,7,37428.25,2024-06-12,3.857142857142857,11892.19,Medium Value
CUST0447,West,Pune,26-35,Female,0,7,23821.55,2024-06-18,3.7142857142857144,6613.709999999999,Medium Value
CUST0326,North,Jaipur,36-45,Female,1,4,10420.050000000001,2024-05-31,3.0,1945.2200000000003,Low Value
CUST0988,West,Pune,26-35,Male,1,8,26317.9,2024-02-22,3.75,7941.03,Medium Value
CUST0745,Central,Gwalior,46-55,Male,0,14,46897.4,2024-03-25,4.357142857142857,11261.660000000002,Medium Value
CUST1098,South,Coimbatore,36-45,Female,1,5,15456.75,2024-06-05,3.4,4183.84,Low Value
CUST0667,West,Surat,46-55,Female,1,6,30969.25,2024-06-24,4.0,7492.0,Medium Value
CUST0967,East,Guwahati,55+,Male,0,9,19964.95,2024-06-01,3.6666666666666665,4301.73,Medium Value
CUST0603,North,Delhi,46-55,Female,0,6,18507.949999999997,2024-04-30,3.3333333333333335,4591.37,Medium Value
CUST0022,North,Chandigarh,36-45,Male,0,5,11662.7,2024-04-22,3.8,3131.78,Low Value
CUST0158,West,Pune,46-55,Female,0,6,22753.75,2024-04-11,3.1666666666666665,5782.47,Medium Value
CUST0266,South,Hyderabad,18-25,Male,1,7,39939.35,2024-04-19,4.142857142857143,8314.26,Medium Value
CUST0087,Central,Gwalior,55+,Female,0,6,24504.9,2024-03-07,3.6666666666666665,6342.68,Medium Value
CUST0692,West,Nagpur,26-35,Female,1,6,17025.600000000002,2024-06-02,4.0,5649.32,Medium Value
CUST0592,East,Guwahati,36-45,Male,1,7,66474.9,2024-03-25,3.4285714285714284,19204.05,Medium Value
CUST0167,East,Ranchi,46-55,Male,0,6,20764.7,2024-03-31,4.666666666666667,6271.2,Medium Value
CUST0026,West,Pune,36-45,Male,1,4,7690.2,2024-03-01,3.75,1546.74,Low Value
CUST0187,East,Patna,18-25,Female,0,6,18162.65,2024-05-03,3.8333333333333335,4823.31,Medium Value
CUST0821,South,Hyderabad,26-35,Male,0,7,41495.700000000004,2024-03-19,3.5714285714285716,12624.079999999998,Medium Value
CUST0107,South,Chennai,36-45,Female,1,7,15507.55,2024-06-24,3.142857142857143,3587.4700000000003,Medium Value
CUST0717,North,Amritsar,36-45,Male,1,5,16865.9,2024-05-31,3.4,5506.900000000001,Low Value
CUST0162,West,Mumbai,26-35,Male,0,5,7500.3,2024-04-18,3.4,1951.67,Low Value
CUST0764,North,Lucknow,36-45,Male,1,6,30339.699999999997,2024-04-10,3.1666666666666665,8887.47,Medium Value
CUST0510,South,Chennai,18-25,Female,0,4,10408.2,2023-12-07,4.5,2206.88,Low Value
CUST0997,South,Bangalore,26-35,Female,0,5,7660.599999999999,2024-05-24,4.2,2057.43,Low Value
CUST0480,Central,Raipur,36-45,Male,0,5,11807.449999999999,2024-03-23,3.2,2450.32,Low Value
CUST0780,West,Pune,26-35,Female,0,9,62402.3,2024-04-20,4.333333333333333,15523.029999999999,Medium Value
CUST0714,East,Guwahati,26-35,Male,0,9,29616.95,2024-06-11,3.6666666666666665,6547.07,Medium Value
CUST0673,East,Bhubaneswar,46-55,Female,0,7,45874.2,2024-06-24,3.7142857142857144,10248.82,Medium Value
CUST0954,North,Lucknow,46-55,Female,0,5,8468.4,2024-01-27,4.2,1731.0099999999998,Low Value
CUST0852,North,Lucknow,26-35,Male,1,3,9366.95,2024-06-17,4.333333333333333,2746.5099999999998,Low Value
CUST0656,North,Chandigarh,26-35,Male,1,6,17625.25,2024-02-24,4.5,3771.86,Medium Value
CUST0075,South,Bangalore,36-45,Female,0,11,43224.2,2024-06-04,3.909090909090909,10780.75,Medium Value
CUST0506,North,Jaipur,36-45,Female,0,11,46195.149999999994,2024-06-20,3.8181818181818183,13189.63,Medium Value
CUST0318,West,Nagpur,26-35,Male,0,4,7720.799999999999,2024-03-21,4.0,2650.5299999999997,Low Value
CUST0497,West,Surat,36-45,Male,0,7,58513.399999999994,2024-05-12,4.0,19288.18,Medium Value
CUST0710,North,Chandigarh,36-45,Male,0,10,35602.65,2024-04-10,3.6,8804.11,Medium Value
CUST0746,Central,Indore,36-45,Female,0,4,8391.0,2024-02-19,2.75,1931.03,Low Value
CUST1196,Central,Raipur,46-55,Female,0,7,22475.25,2023-12-13,3.7142857142857144,5964.47,Medium Value
CUST0607,West,Ahmedabad,26-35,Other,1,8,12825.3,2024-06-19,3.625,3406.3899999999994,Medium Value
CUST0750,South,Hyderabad,18-25,Male,0,5,7217.049999999999,2024-04-11,4.0,2267.34,Low Value
CUST0322,West,Ahmedabad,18-25,Male,0,7,31697.149999999998,2024-06-21,3.857142857142857,7625.43,Medium Value
CUST0100,North,Amritsar,46-55,Female,1,11,33047.25,2024-06-21,3.8181818181818183,8437.12,Medium Value
CUST0229,South,Chennai,26-35,Female,1,4,12887.0,2024-02-03,3.5,3044.2,Low Value
CUST0856,East,Guwahati,26-35,Male,1,6,46301.7,2024-06-01,3.3333333333333335,15279.9,Medium Value
CUST0608,East,Ranchi,46-55,Female,0,4,10772.4,2024-05-02,3.5,2811.2599999999998,Low Value
CUST0618,East,Guwahati,46-55,Male,0,10,70081.15,2024-05-16,3.9,19167.16,Medium Value
CUST0847,South,Hyderabad,46-55,Male,1,5,33103.75,2024-05-22,4.6,9573.22,Low Value
CUST0301,West,Nagpur,46-55,Male,0,6,22696.550000000003,2024-02-18,4.666666666666667,5377.87,Medium Value
CUST1091,North,Delhi,18-25,Male,1,10,26846.25,2024-06-10,3.7,7518.930000000001,Medium Value
CUST0011,West,Mumbai,46-55,Female,0,7,37088.2,2024-06-09,4.285714285714286,9483.26,Medium Value
CUST1021,East,Bhubaneswar,26-35,Other,0,6,53428.7,2024-06-20,3.6666666666666665,15778.849999999999,Medium Value
CUST1182,North,Amritsar,18-25,Female,0,4,11705.15,2024-04-26,3.0,3254.3,Low Value
CUST0711,North,Delhi,55+,Male,0,8,37680.55,2024-04-06,4.375,10069.09,Medium Value
CUST1001,East,Guwahati,36-45,Male,1,8,23314.85,2024-04-08,4.375,6083.160000000001,Medium Value
CUST1124,East,Kolkata,18-25,Male,1,9,22749.850000000002,2024-01-21,3.5555555555555554,6872.349999999999,Medium Value
CUST0932,West,Ahmedabad,36-45,Male,1,8,17189.649999999998,2024-06-12,3.625,4630.349999999999,Medium Value
CUST0962,South,Kochi,36-45,Female,0,6,21539.5,2024-06-09,3.8333333333333335,4636.2300000000005,Medium Value
CUST0003,Central,Jabalpur,26-35,Male,1,7,22315.25,2024-05-30,4.285714285714286,5785.179999999999,Medium Value
CUST0836,West,Mumbai,36-45,Male,0,4,11827.2,2024-03-31,4.0,2771.83,Low Value
CUST1178,North,Delhi,36-45,Male,1,4,18212.85,2024-01-10,4.75,4920.92,Low Value
CUST1189,North,Jaipur,18-25,Female,1,4,10918.35,2024-03-27,4.5,2870.7,Low Value
CUST0193,East,Guwahati,36-45,Female,0,6,17325.55,2024-05-17,3.8333333333333335,3870.2900000000004,Medium Value
CUST0190,South,Coimbatore,46-55,Female,1,8,23438.85,2024-05-10,3.75,4707.13,Medium Value
CUST0028,North,Jaipur,36-45,Other,0,7,22688.6,2024-06-09,3.857142857142857,6956.82,Medium Value
CUST0577,West,Pune,36-45,Other,1,9,48993.649999999994,2024-06-02,4.0,8869.56,Medium Value
CUST0556,West,Ahmedabad,18-25,Male,0,9,31161.600000000002,2024-04-06,4.0,8545.43,Medium Value
CUST1151,East,Bhubaneswar,55+,Female,1,6,22994.899999999998,2024-05-08,3.6666666666666665,6878.75,Medium Value
CUST0733,South,Kochi,26-35,Female,0,9,34874.950000000004,2024-05-13,3.5555555555555554,8100.049999999999,Medium Value
CUST0770,North,Jaipur,26-35,Female,1,9,25933.7,2024-06-19,4.333333333333333,6941.339999999999,Medium Value
CUST0048,North,Jaipur,55+,Male,0,7,15724.5,2024-06-16,3.7142857142857144,4268.08,Medium Value
CUST0451,West,Surat,36-45,Female,0,3,8329.8,2023-11-13,4.333333333333333,1798.7599999999998,Low Value
CUST0465,West,Surat,46-55,Female,1,8,28598.5,2024-05-18,3.5,7755.6900000000005,Medium Value
CUST1142,East,Patna,46-55,Male,0,7,22466.5,2024-06-03,4.285714285714286,6249.5199999999995,Medium Value
CUST1114,North,Jaipur,36-45,Female,0,11,26194.6,2024-05-21,3.8181818181818183,5254.11,Medium Value
CUST0081,South,Kochi,55+,Female,0,10,39215.45,2024-01-24,4.5,8889.75,Medium Value
CUST0680,South,Hyderabad,18-25,Female,0,8,37562.3,2024-06-04,3.25,8070.329999999999,Medium Value
CUST0995,West,Nagpur,36-45,Male,0,10,34957.25,2024-05-07,4.4,8929.75,Medium Value
CUST0532,East,Patna,36-45,Female,0,7,21040.1,2024-01-29,4.0,4928.08,Medium Value
CUST0978,South,Hyderabad,55+,Male,0,8,22239.8,2024-06-20,3.25,6277.260000000001,Medium Value
CUST0337,West,Pune,26-35,Male,0,5,12169.55,2024-01-08,3.2,2413.36,Low Value
CUST0994,Central,Raipur,18-25,Female,0,7,24348.35,2024-02-29,4.285714285714286,4539.68,Medium Value
CUST0276,South,Hyderabad,55+,Male,1,6,26304.2,2024-05-22,2.8333333333333335,6941.3099999999995,Medium Value
CUST1090,North,Jaipur,26-35,Male,1,6,10260.7,2024-06-23,3.6666666666666665,2247.1800000000003,Medium Value
CUST0658,West,Nagpur,36-45,Male,0,6,59136.3,2024-06-13,3.3333333333333335,11342.59,Medium Value
CUST0998,North,Delhi,18-25,Male,0,6,18065.95,2024-03-19,4.166666666666667,2987.62,Medium Value
CUST0521,North,Lucknow,18-25,Female,0,7,10910.25,2024-05-31,2.7142857142857144,2536.6099999999997,Medium Value
CUST0037,South,Bangalore,46-55,Female,1,5,13426.100000000002,2024-06-23,3.8,3721.29,Low Value
CUST1157,South,Hyderabad,36-45,Female,1,8,28106.2,2024-06-16,3.875,7346.9,Medium Value
CUST0547,West,Pune,55+,Female,0,6,6985.0,2024-03-01,3.6666666666666665,1828.6100000000001,Medium Value
CUST0124,East,Bhubaneswar,36-45,Female,1,9,19092.95,2024-05-24,4.111111111111111,4050.33,Medium Value
CUST0912,West,Mumbai,26-35,Male,0,11,41690.55,2024-06-22,3.8181818181818183,10169.470000000001,Medium Value
CUST0805,North,Lucknow,36-45,Male,1,9,42360.5,2024-04-18,4.666666666666667,8652.060000000001,Medium Value
CUST0518,East,Kolkata,36-45,Male,1,8,24190.499999999996,2024-02-04,3.125,6143.260000000001,Medium Value
CUST0617,West,Mumbai,55+,Female,0,9,21782.200000000004,2024-06-24,3.5555555555555554,5382.91,Medium Value
CUST0950,East,Kolkata,55+,Female,0,9,32765.999999999996,2024-06-18,3.3333333333333335,8443.43,Medium Value
CUST0757,North,Delhi,36-45,Female,1,11,36431.5,2024-04-30,3.6363636363636362,8648.519999999999,Medium Value
CUST0013,West,Mumbai,26-35,Male,1,6,18640.15,2024-05-01,2.3333333333333335,4736.4800000000005,Medium Value
CUST0079,North,Amritsar,36-45,Female,0,9,19186.75,2024-06-01,3.888888888888889,4985.83,Medium Value
CUST0166,South,Hyderabad,26-35,Female,0,8,25852.7,2024-06-22,4.0,7152.45,Medium Value
CUST0986,North,Jaipur,18-25,Male,1,12,34600.75,2024-05-02,3.5833333333333335,8251.650000000001,Medium Value
CUST0560,South,Coimbatore,26-35,Female,1,7,21408.45,2024-01-27,3.0,5311.99,Medium Value
CUST0576,West,Mumbai,36-45,Male,0,10,27176.15,2024-06-24,4.0,7011.16,Medium Value
CUST0306,North,Delhi,18-25,Female,0,6,28568.9,2024-02-19,3.0,6110.360000000001,Medium Value
CUST0648,West,Ahmedabad,46-55,Male,0,7,13129.5,2024-05-22,4.428571428571429,3290.37,Medium Value
CUST0571,South,Hyderabad,36-45,Male,0,8,15785.099999999999,2024-02-21,3.75,3604.94,Medium Value
CUST1092,Central,Bhopal,18-25,Male,1,10,25813.149999999998,2024-06-16,4.3,5402.38,Medium Value
CUST1121,East,Guwahati,26-35,Female,0,7,14450.150000000001,2024-06-13,4.714285714285714,3782.7400000000002,Medium Value
CUST0824,East,Kolkata,36-45,Male,1,8,45149.899999999994,2024-05-13,3.625,10801.110000000002,Medium Value
CUST0695,Central,Raipur,26-35,Female,1,6,11309.2,2023-11-01,4.0,2788.63,Medium Value
CUST0319,Central,Raipur,18-25,Male,0,7,26385.800000000003,2024-05-15,4.142857142857143,5946.83,Medium Value
CUST1034,South,Coimbatore,55+,Female,1,5,15107.2,2024-05-08,4.4,4219.54,Low Value
CUST0036,Central,Jabalpur,46-55,Female,0,6,28514.95,2024-04-27,3.8333333333333335,7253.47,Medium Value
CUST0504,South,Bangalore,26-35,Female,1,8,45776.6,2024-06-02,3.375,13904.9,Medium Value
CUST0475,Central,Raipur,46-55,Male,0,4,14819.1,2023-12-22,3.5,2710.12,Low Value
CUST0393,East,Bhubaneswar,18-25,Female,1,7,45192.4,2024-06-06,3.2857142857142856,13339.23,Medium Value
CUST0146,West,Surat,36-45,Male,0,6,24643.8,2024-03-29,4.0,6507.01,Medium Value
CUST0625,North,Delhi,18-25,Female,0,5,11309.85,2024-06-08,4.4,3552.2,Low Value
CUST0822,North,Jaipur,55+,Female,0,8,39592.00000000001,2023-12-23,3.375,11098.820000000002,Medium Value
CUST0035,South,Coimbatore,55+,Female,0,6,20376.15,2024-05-18,4.833333333333333,5390.08,Medium Value
CUST1134,West,Nagpur,46-55,Male,1,8,14514.749999999996,2024-06-16,4.125,3707.62,Medium Value
CUST0132,West,Ahmedabad,26-35,Male,1,4,14975.1,2024-06-22,3.75,3051.17,Low Value
CUST0915,Central,Raipur,26-35,Female,1,7,21299.75,2024-06-21,4.0,4738.21,Medium Value
CUST0387,West,Surat,26-35,Male,1,6,13754.899999999998,2024-06-22,4.333333333333333,4331.21,Medium Value
CUST0232,North,Amritsar,18-25,Male,1,6,35291.950000000004,2024-01-22,3.1666666666666665,8376.710000000001,Medium Value
CUST1101,South,Kochi,55+,Female,0,9,38468.05,2024-03-01,4.222222222222222,10472.92,Medium Value
CUST0189,East,Ranchi,36-45,Female,0,6,15073.0,2024-04-21,5.0,4169.4800000000005,Medium Value
CUST0974,West,Mumbai,55+,Female,0,5,20961.100000000002,2024-02-14,3.2,4075.4400000000005,Low Value
CUST0312,West,Nagpur,26-35,Male,0,5,14898.650000000001,2024-03-24,4.6,3312.02,Low Value
CUST0228,West,Mumbai,46-55,Male,0,6,19179.300000000003,2024-04-08,4.166666666666667,4481.64,Medium Value
CUST0762,North,Delhi,55+,Male,0,8,38090.600000000006,2024-06-20,3.5,8603.75,Medium Value
CUST0905,South,Coimbatore,18-25,Male,1,3,5836.65,2023-06-25,4.666666666666667,1559.6499999999999,Low Value
CUST0267,East,Guwahati,18-25,Male,1,7,38850.45,2024-03-28,2.857142857142857,12128.23,Medium Value
CUST0466,North,Lucknow,55+,Female,0,7,18711.449999999997,2024-06-10,3.7142857142857144,4535.59,Medium Value
CUST0157,North,Delhi,46-55,Male,1,6,20004.35,2023-12-20,3.6666666666666665,5151.25,Medium Value
CUST0383,South,Chennai,46-55,Female,0,10,32151.75,2024-05-28,4.0,8326.31,Medium Value
CUST0799,East,Patna,26-35,Male,1,5,18245.1,2024-03-19,3.6,4146.95,Low Value
CUST0834,South,Hyderabad,55+,Male,0,8,52107.65,2024-06-24,4.0,14194.070000000002,Medium Value
CUST0165,North,Lucknow,18-25,Female,0,6,11796.15,2024-06-11,3.6666666666666665,2993.88,Medium Value
CUST0164,North,Chandigarh,36-45,Female,1,6,16459.8,2024-06-21,4.166666666666667,3938.1699999999996,Medium Value
CUST0921,North,Chandigarh,36-45,Male,0,11,51314.75,2024-05-20,3.1818181818181817,14870.18,Medium Value
CUST0262,West,Ahmedabad,36-45,Male,1,9,31039.9,2024-05-11,3.888888888888889,8881.939999999999,Medium Value
CUST0427,East,Bhubaneswar,46-55,Male,0,3,8117.25,2024-04-07,4.0,2299.39,Low Value
CUST0418,West,Mumbai,18-25,Male,1,7,23965.15,2024-02-14,3.7142857142857144,6823.77,Medium Value
CUST0108,West,Pune,55+,Female,1,6,9822.95,2024-06-15,4.5,2693.4,Medium Value
CUST0320,North,Delhi,18-25,Male,1,5,13351.0,2024-04-08,4.0,2554.38,Low Value
CUST0223,East,Bhubaneswar,46-55,Female,0,9,34139.899999999994,2024-06-05,3.6666666666666665,7425.079999999999,Medium Value
CUST0049,West,Pune,55+,Male,1,5,7629.05,2024-04-20,3.4,2173.9700000000003,Low Value
CUST1158,West,Pune,18-25,Female,0,8,16749.35,2024-02-26,4.25,3426.63,Medium Value
CUST1119,East,Kolkata,46-55,Male,0,8,26495.7,2024-05-10,3.75,6085.73,Medium Value
CUST0382,East,Bhubaneswar,55+,Male,0,6,26217.2,2024-04-18,4.166666666666667,6311.01,Medium Value
CUST0720,East,Ranchi,36-45,Female,0,3,8952.0,2023-11-06,4.333333333333333,2035.4099999999999,Low Value
CUST0782,Central,Jabalpur,46-55,Male,0,9,21478.1,2024-06-08,3.6666666666666665,6357.8,Medium Value
CUST0868,West,Mumbai,55+,Female,0,7,13752.699999999999,2024-05-02,3.142857142857143,3969.14,Medium Value
CUST0542,South,Kochi,18-25,Female,1,7,20587.350000000002,2024-03-24,3.857142857142857,5466.0,Medium Value
CUST0691,North,Jaipur,26-35,Male,1,7,12516.55,2024-06-21,3.7142857142857144,2955.65,Medium Value
CUST0280,South,Kochi,26-35,Female,0,6,22340.75,2024-06-14,4.666666666666667,6269.01,Medium Value
CUST0809,West,Surat,26-35,Male,1,8,26514.65,2024-04-28,4.25,6401.01,Medium Value
CUST0937,South,Bangalore,18-25,Female,1,5,7574.15,2024-05-18,4.6,1747.5,Low Value
CUST0251,South,Hyderabad,26-35,Male,0,8,20546.1,2024-04-04,4.625,4838.31,Medium Value
CUST1133,South,Coimbatore,18-25,Other,0,4,10743.7,2024-01-20,4.5,2796.7500000000005,Low Value
CUST0910,East,Guwahati,46-55,Male,0,5,7248.85,2024-04-18,3.2,1947.5,Low Value
CUST0749,East,Kolkata,36-45,Male,1,11,28511.899999999998,2024-06-02,4.0,7484.1,Medium Value
