customer_id,total_orders,lifetime_value,last_order_date,avg_rating,churn_risk
CUST1143,6,14572.6,2024-01-02,3.67,Stable
CUST0385,2,5437.1,2023-10-15,4.0,At Risk
CUST0507,9,50760.95,2024-04-25,3.89,Loyal
CUST0120,7,23915.05,2024-05-28,3.86,Stable
CUST0030,2,6529.35,2024-05-25,4.5,At Risk
CUST0835,4,17633.15,2023-12-08,3.5,Stable
CUST0665,8,46027.05,2024-05-13,4.5,Loyal
CUST0023,7,18728.7,2024-05-31,4.0,Stable
CUST0432,2,8363.1,2024-02-23,4.5,At Risk
CUST0948,5,36273.15,2024-05-19,3.6,Stable
CUST0704,5,8627.7,2024-05-04,3.8,Stable
CUST0329,7,19479.6,2024-04-25,4.14,Stable
CUST0906,6,18181.4,2024-02-10,3.83,Stable
CUST0335,6,28877.9,2023-11-07,4.33,Stable
CUST0840,8,24249.45,2024-05-09,4.0,Loyal
CUST0029,9,39060.0,2024-05-08,3.44,Loyal
CUST0804,9,31036.3,2024-05-05,4.33,Loyal
CUST1093,6,17188.75,2024-04-17,3.83,Stable
CUST0024,7,27744.15,2024-06-08,3.57,Stable
CUST0270,9,27580.25,2024-06-05,3.67,Loyal
CUST1198,6,42471.3,2024-05-29,3.5,Stable
CUST0215,6,16654.3,2024-03-01,3.67,Stable
CUST0579,7,19319.6,2024-05-06,4.0,Stable
CUST0198,4,22107.9,2024-04-11,4.25,Stable
CUST0290,4,16004.25,2024-05-23,3.5,Stable
CUST1039,6,14589.9,2024-04-16,3.5,Stable
CUST0050,6,26313.0,2024-04-25,4.17,Stable
CUST0163,12,52718.35,2024-05-25,3.5,Loyal
CUST0485,4,13318.1,2024-05-15,3.25,Stable
CUST0145,3,3674.7,2024-05-18,2.67,At Risk
CUST0925,12,48780.55,2024-05-26,4.08,Loyal
CUST0781,10,37307.6,2024-03-28,4.7,Loyal
CUST1077,9,19362.65,2024-06-11,4.11,Loyal
CUST0425,5,12336.3,2024-01-10,4.2,Stable
CUST0175,7,18461.45,2023-11-20,3.14,Stable
CUST0080,7,14618.15,2024-06-24,4.43,Stable
CUST1167,5,12868.05,2024-01-19,4.8,Stable
CUST0523,7,39513.75,2024-06-18,3.57,Stable
CUST0522,10,29408.45,2024-06-12,3.6,Loyal
CUST1062,9,66975.7,2024-04-09,3.67,Loyal
CUST0181,6,11426.0,2024-01-06,3.83,Stable
CUST0721,6,48100.8,2024-04-08,4.0,Stable
CUST1190,11,36944.1,2024-04-18,4.27,Loyal
CUST0777,3,11412.15,2023-08-28,3.67,At Risk
CUST0199,6,15954.25,2024-06-21,3.5,Stable
CUST0265,6,27087.1,2024-05-26,3.83,Stable
CUST0645,12,37421.7,2024-05-19,3.75,Loyal
CUST0853,5,20935.75,2024-04-10,4.4,Stable
CUST0398,6,12033.15,2024-02-13,3.33,Stable
CUST0461,10,22141.55,2024-05-22,3.7,Loyal
CUST0823,6,27860.85,2024-02-17,4.17,Stable
CUST0399,6,15279.4,2024-06-11,4.0,Stable
CUST1168,6,24091.3,2024-02-23,3.67,Stable
CUST1009,9,14002.7,2024-06-02,4.11,Loyal
CUST0016,5,41564.6,2024-04-28,4.4,Stable
CUST0794,6,8580.2,2024-02-19,4.67,Stable
CUST0331,6,14212.45,2024-06-18,4.33,Stable
CUST0213,10,31340.2,2024-04-21,3.7,Loyal
CUST0428,4,16209.0,2024-05-29,4.0,Stable
CUST0419,3,2276.4,2023-05-04,3.33,At Risk
CUST0864,5,22513.5,2024-06-21,3.2,Stable
CUST0666,6,18348.65,2024-03-01,3.33,Stable
CUST0403,11,31942.7,2024-06-04,3.82,Loyal
CUST0505,4,7837.5,2024-05-08,3.5,Stable
CUST0222,6,31478.2,2024-04-02,4.17,Stable
CUST0315,5,15683.8,2024-01-31,4.4,Stable
CUST0972,5,20103.2,2024-03-12,4.2,Stable
CUST0708,2,1586.25,2024-04-21,3.0,At Risk
CUST1037,7,20280.4,2024-01-21,3.71,Stable
CUST0716,6,17317.25,2024-06-13,3.5,Stable
CUST0509,8,27456.7,2024-06-18,3.88,Loyal
CUST0830,5,15810.6,2024-01-20,3.8,Stable
CUST0347,7,12133.6,2024-05-05,3.71,Stable
CUST0883,4,9635.25,2024-02-28,3.5,Stable
CUST0677,8,27303.25,2024-06-04,2.63,Loyal
CUST0373,8,25499.2,2024-05-22,3.38,Loyal
CUST0377,11,30451.45,2024-03-22,4.36,Loyal
CUST0404,9,27255.95,2024-06-14,3.89,Loyal
CUST0244,4,16717.15,2024-02-11,4.75,Stable
CUST0614,7,35064.5,2024-04-24,3.71,Stable
CUST0549,7,16752.45,2024-01-10,3.71,Stable
CUST0627,5,25887.6,2024-04-12,3.8,Stable
CUST1149,3,16239.1,2024-01-04,2.0,At Risk
CUST0742,8,28534.8,2024-04-05,3.13,Loyal
CUST1008,8,25148.55,2024-03-25,3.0,Loyal
CUST0295,3,22525.75,2024-05-04,3.67,At Risk
CUST0966,9,18337.25,2024-04-15,3.22,Loyal
CUST0062,6,10695.5,2024-03-25,3.5,Stable
CUST0376,9,30894.3,2024-05-26,3.89,Loyal
CUST0038,8,23346.2,2024-06-24,3.5,Loyal
CUST0634,8,21253.9,2024-06-08,3.13,Loyal
CUST1120,8,18905.4,2024-05-22,4.13,Loyal
CUST0455,7,17343.4,2024-04-22,3.71,Stable
CUST0788,7,15885.75,2023-11-25,3.86,Stable
CUST0034,10,27295.4,2024-05-28,3.5,Loyal
CUST0254,6,14587.9,2023-11-23,3.83,Stable
CUST1154,3,9457.65,2024-01-05,3.67,At Risk
CUST0957,5,24366.1,2024-06-10,3.2,Stable
CUST0907,2,3696.1,2023-12-04,3.5,At Risk
CUST1153,1,3996.0,2023-04-05,4.0,One-Time
CUST0990,5,24620.6,2024-02-24,3.6,Stable
CUST0891,5,21974.7,2024-05-30,3.4,Stable
CUST0424,6,21781.0,2024-04-20,4.17,Stable
CUST1031,8,36311.7,2024-06-21,3.5,Loyal
CUST0311,1,718.2,2023-05-11,1.0,One-Time
CUST0440,10,21822.1,2024-04-28,3.7,Loyal
CUST0729,4,28399.7,2023-12-27,4.0,Stable
CUST0494,8,27741.8,2024-06-05,4.25,Loyal
CUST0227,5,10548.6,2024-06-16,4.8,Stable
CUST0134,11,49254.0,2024-05-29,3.91,Loyal
CUST0590,3,13945.35,2023-06-11,4.0,At Risk
CUST0838,5,13962.9,2024-06-24,4.6,Stable
CUST0626,6,21029.8,2024-03-14,3.5,Stable
CUST0999,8,24320.55,2024-03-27,3.0,Loyal
CUST1181,7,23095.8,2024-02-05,4.29,Stable
CUST0513,7,21844.45,2024-03-18,4.14,Stable
CUST0657,5,23819.9,2023-07-25,4.4,Stable
CUST0526,3,4572.4,2024-05-30,3.67,At Risk
CUST0408,6,29496.85,2024-05-16,4.67,Stable
CUST0869,4,7787.35,2024-02-28,4.0,Stable
CUST0543,2,2621.25,2023-11-30,3.5,At Risk
CUST0550,6,26685.55,2024-04-10,4.0,Stable
CUST1096,6,22446.9,2024-04-23,4.5,Stable
CUST0354,4,9306.05,2024-02-19,3.5,Stable
CUST0498,7,18339.3,2024-03-21,4.0,Stable
CUST1165,9,28992.25,2024-05-02,3.11,Loyal
CUST0388,7,31665.4,2024-05-11,2.86,Stable
CUST0074,2,2896.2,2024-05-08,4.0,At Risk
CUST1060,5,19069.35,2024-06-20,3.0,Stable
CUST0820,6,10528.3,2024-06-01,4.0,Stable
CUST0253,8,15861.75,2024-06-08,3.5,Loyal
CUST0790,2,3965.1,2024-01-18,3.5,At Risk
CUST0439,2,7868.15,2023-07-30,5.0,At Risk
CUST0818,7,17002.8,2024-03-16,4.43,Stable
CUST0443,5,32809.45,2024-02-05,3.4,Stable
CUST1087,5,19809.9,2024-06-20,4.2,Stable
CUST0179,9,19246.8,2024-03-20,3.89,Loyal
CUST1063,3,7738.35,2024-02-17,3.67,At Risk
CUST0442,5,18763.3,2024-03-23,4.2,Stable
CUST0389,3,7134.9,2023-06-13,3.67,At Risk
CUST0918,6,18694.6,2024-03-31,3.67,Stable
CUST0953,3,6454.95,2024-01-27,3.33,At Risk
CUST1054,3,5468.15,2024-03-08,3.67,At Risk
CUST0285,5,21097.25,2024-03-15,3.6,Stable
CUST0059,7,23054.5,2024-06-10,4.14,Stable
CUST0358,4,30170.05,2023-10-23,4.25,Stable
CUST0686,6,22957.55,2024-06-18,4.33,Stable
CUST0364,2,4277.45,2024-05-16,2.0,At Risk
CUST0773,2,8354.4,2024-03-13,3.5,At Risk
CUST0726,4,13315.55,2024-04-03,4.0,Stable
CUST1047,8,65604.35,2024-06-05,3.88,Loyal
CUST0797,8,76212.9,2024-01-20,3.88,Loyal
CUST0197,5,28553.35,2024-02-05,4.0,Stable
CUST0111,9,28696.4,2024-05-11,3.89,Loyal
CUST0870,6,13959.2,2024-06-11,3.67,Stable
CUST0987,4,11102.15,2024-01-19,2.75,Stable
CUST1094,6,9316.85,2024-04-22,4.5,Stable
CUST0930,2,4186.3,2024-01-26,4.5,At Risk
CUST0732,6,11454.1,2024-05-15,3.5,Stable
CUST1156,1,1998.0,2024-05-02,1.0,One-Time
CUST0738,7,21496.5,2023-11-13,3.86,Stable
CUST0380,3,9921.65,2024-05-11,2.67,At Risk
CUST0699,5,11220.2,2024-04-15,4.2,Stable
CUST0101,5,23605.35,2024-05-30,3.6,Stable
CUST0837,3,4191.45,2024-04-15,4.0,At Risk
CUST1033,6,19596.25,2024-05-27,4.17,Stable
CUST1048,5,34492.35,2023-09-29,4.2,Stable
CUST1097,3,13619.7,2024-01-02,4.33,At Risk
CUST0743,2,28194.0,2024-06-22,4.5,At Risk
CUST0043,2,2694.6,2023-10-23,4.5,At Risk
CUST0630,6,12496.65,2024-06-01,3.0,Stable
CUST0584,5,13399.05,2024-06-24,3.6,Stable
CUST0122,5,13785.9,2023-12-11,4.2,Stable
CUST0118,7,18417.55,2024-06-09,4.0,Stable
CUST0409,2,5094.0,2023-11-21,4.0,At Risk
CUST1044,11,46707.0,2024-06-14,3.73,Loyal
CUST0881,3,8066.85,2024-03-14,3.67,At Risk
CUST0010,7,17532.7,2024-06-15,3.29,Stable
CUST0052,3,5004.45,2023-06-26,4.33,At Risk
CUST1112,5,20765.25,2024-05-18,4.4,Stable
CUST0368,3,8375.55,2024-02-09,4.0,At Risk
CUST0561,7,24737.0,2024-06-08,4.29,Stable
CUST0655,2,6134.4,2024-05-11,4.5,At Risk
CUST0971,5,11807.1,2024-06-13,4.0,Stable
CUST0257,3,6132.15,2023-10-21,3.0,At Risk
CUST1184,6,22827.55,2024-04-23,3.83,Stable
CUST0759,2,2417.4,2024-06-02,4.5,At Risk
CUST0126,5,18092.7,2023-12-12,3.4,Stable
CUST1175,6,46258.45,2024-04-15,4.5,Stable
CUST0351,4,24746.2,2024-01-05,4.5,Stable
CUST0669,2,4155.0,2024-04-05,5.0,At Risk
CUST0524,1,2847.15,2023-04-29,4.0,One-Time
CUST0116,3,6965.35,2023-10-18,4.33,At Risk
CUST0470,5,50588.85,2024-01-12,3.8,Stable
CUST0826,1,1596.0,2023-05-27,4.0,One-Time
CUST0482,3,7965.45,2024-04-13,4.33,At Risk
CUST1084,2,3781.65,2023-10-17,4.0,At Risk
CUST0996,2,8535.0,2024-01-04,4.0,At Risk
CUST0182,5,15953.7,2024-02-20,4.0,Stable
CUST1188,3,5084.6,2023-12-06,4.33,At Risk
CUST0530,5,5746.1,2024-04-25,4.4,Stable
CUST0594,5,19226.75,2024-05-05,3.4,Stable
CUST0842,4,22686.15,2024-01-26,4.75,Stable
CUST0752,3,6231.6,2024-03-17,4.0,At Risk
CUST0511,3,36691.5,2024-06-23,2.0,At Risk
CUST1036,4,10128.15,2024-05-14,4.25,Stable
CUST0748,7,25321.2,2024-05-05,3.14,Stable
CUST0054,4,12910.0,2024-01-28,4.0,Stable
CUST0136,3,8121.3,2024-01-10,4.0,At Risk
CUST0477,5,11456.1,2023-12-31,3.6,Stable
CUST0862,5,10600.4,2024-03-24,3.6,Stable
CUST0340,3,6484.35,2024-05-08,5.0,At Risk
CUST0216,3,4442.5,2023-12-09,4.33,At Risk
CUST0242,1,8999.0,2023-05-23,3.0,One-Time
CUST0109,1,1424.25,2023-06-15,3.0,One-Time
CUST0889,1,7645.75,2023-07-18,5.0,One-Time
CUST0811,1,9996.0,2023-09-08,5.0,One-Time
CUST0528,1,4416.6,2023-01-16,2.0,One-Time
